dataSource.vendor,metadata.product.name,metadata.product.vendor_name,dataSource.name,dataSource.category,src_endpoint.location.region,device.uid,actor.authorization.policy.rule.name,unmapped.client.userAgent.browser,status,unmapped.client.userAgent.os,event.type,status_detail,actor.user.name,actor.user.email_addr,actor.user.type_id,actor.user.type,dst_endpoint.svc_name,src_endpoint.ip,http_request.url.path,activity_name,device.hostname,severity,user.name,count
Okta,Okta,Okta,Okta,security,,,,,SUCCESS,,Verify user identity,,Nova Frostbane,olivia.perry@testinginbox.xyz,8,,,,,Verify user identity,,3,,3
Okta,Okta,Okta,Okta,security,Ohio,,,UNKNOWN,SUCCESS,Linux,Logon,,Crimson Tempest,kevin.green@placeholderemail.co,8,User,,10.0.0.8,/audit/logs/access,Logon,,3,,3
Okta,Okta,Okta,Okta,security,Illinois,,DDS - No MFA - On Prem,CHROMIUM_EDGE,ALLOW,Windows 10,Logon,Sign-on policy evaluation resulted in ALLOW,,,8,,,10.0.0.8,/security/logs/authentication,Logon,,3,,3
Okta,Okta,Okta,Okta,security,,,,,SUCCESS,,Verify user identity,,Astra Solarflare,alice.smith@example.com,8,,,,,Verify user identity,,3,,3
Okta,Okta,Okta,Okta,security,,,,,SUCCESS,,Verify user identity,,Thunder Hammerstrike,daniel.ward@virtualmail.io,8,,,,,Verify user identity,,3,,3
Okta,Okta,Okta,Okta,security,Ohio,,,UNKNOWN,SUCCESS,Linux,Logon,,Luna Moonshadow,lisa.brown@nonexistentmail.net,8,User,Okta,192.168.0.9,/audit/logs/system,Logon,,3,Crimson Tempest,3
Okta,Okta,Okta,Okta,security,Illinois,,,CHROME,SUCCESS,Windows 10,Logon,,Crimson Tempest,mike.anderson@mytestmail.org,8,User,Okta,203.0.113.1,/oauth2/v1/authorize,Logon,,3,Thunder Hammerstrike,3
Okta,Okta,Okta,Okta,security,Texas,,,CHROME,SUCCESS,Mac OS X,Logon,,Blaze Thunderstrike,emma.jenkins@examplemail.biz,8,User,Okta,10.0.0.3,/oauth2/v1/authorize,Logon,,3,Seraphina Dragonheart,3
Okta,Okta,Okta,Okta,security,Telangana,8b201ded-12c1-4a3b-8a36-df548fa0a745,not on office network,CHROMIUM_EDGE,CHALLENGE,Windows 10,Logon,Sign-on policy evaluation resulted in CHALLENGE,,,8,,,198.51.100.9,/audit/logs/system,Logon,,3,,3
Okta,Okta,Okta,Okta,security,,,,,SUCCESS,,Verify user identity,,Celestia Thunderstorm,john.doe@acme.com,8,,,,,Verify user identity,,3,,3
Okta,Okta,Okta,Okta,security,Karnataka,,,CHROME,SUCCESS,Windows 10,Logon,,Seraphina Dragonheart,anna.hall@custommail.io,8,User,LogMeIn,198.51.100.8,/audit/logs/system,Logon,,3,Phoenix Emberstorm,3
Okta,Okta,Okta,Okta,security,Karnataka,,DDS - Require MFA - All Zones,CHROME,ALLOW,Windows 10,Logon,Sign-on policy evaluation resulted in REQUIRE_FACTOR,,,8,,,192.168.0.3,/oauth2/v1/token,Logon,,3,,3
Okta,Okta,Okta,Okta,security,Karnataka,1b20ecab-2b0a-442c-9b79-478cfb1df6e9,not on office network,CHROME,CHALLENGE,Windows 10,Logon,Sign-on policy evaluation resulted in CHALLENGE,,,8,,,1.1.1.1,/audit/logs/access,Logon,,3,,3
Okta,Okta,Okta,Okta,security,Karnataka,,,CHROME,SUCCESS,Windows 10,Logon,,Xena Nebulosa,brian.hughes@samplemailing.co,8,User,,198.51.100.1,/audit/logs/network,Logon,https://www.synaptogen.synapse,3,,3
Okta,Okta,Okta,Okta,security,,,,,SUCCESS,,Verify user identity,,Nebula Stardust,anna.hall@example.com,8,,,,,Verify user identity,,3,,3
Okta,Okta,Okta,Okta,security,,,,,SUCCESS,,A push was sent to a user for verification,,Nova Frostbane,olivia.perry@testinginbox.xyz,8,,,,,A push was sent to a user for verification,,3,,3
Okta,Okta,Okta,Okta,security,,,,,SUCCESS,,Verify user identity,,Zephyr Blaze,mike.anderson@mytestmail.org,8,,,,,Verify user identity,,3,,3
Okta,Okta,Okta,Okta,security,,,,,SUCCESS,,Verify user identity,,Crimson Tempest,anna.hall@custommail.io,8,,,,,Verify user identity,,3,,3
Okta,Okta,Okta,Okta,security,,,,CHROME,SUCCESS,Windows 10,Logon,,Maximus Stormbringer,brian.hughes@samplemailing.co,8,User,Microsoft Azure,192.168.0.3,/oauth2/v1/token,Logon,,3,Zara Midnightshadow,3
Okta,Okta,Okta,Okta,security,,,,,SUCCESS,,A push was sent to a user for verification,,Astra Solarflare,alice.smith@example.org,8,,,,,A push was sent to a user for verification,,3,,3
Okta,Okta,Okta,Okta,security,,,,,SUCCESS,,Authentication of user via MFA,,Seraphina Dragonheart,alice.smith@example.com,8,,,,,Authentication of user via MFA,,3,,3
Okta,Okta,Okta,Okta,security,Karnataka,8f03b7f1-f632-4a98-832c-99d1460b33ea,not on office network,CHROME,CHALLENGE,Windows 10,Logon,Sign-on policy evaluation resulted in CHALLENGE,,,8,,,172.16.0.9,/oauth2/v1/token,Logon,,3,,3
Okta,Okta,Okta,Okta,security,Karnataka,,,CHROME,SUCCESS,Windows 10,Logon,,Maximus Stormbringer,bob.jones@example.com,8,User,,10.0.0.7,/security/logs/authentication-failures,Logon,https://www.innovoid.space,3,,3
Okta,Okta,Okta,Okta,security,New York,,,CHROME,SUCCESS,Windows 10,Logon,,Blaze Thunderstrike,bob.jones@example.com,8,User,Snowflake,192.168.0.1,/audit/logs/access,Logon,,3,Seraphina Dragonheart,3
Okta,Okta,Okta,Okta,security,,,,,SUCCESS,,Verify user identity,,Xena Nebulosa,emily.white@example.com,8,,,,,Verify user identity,,3,,3
Okta,Okta,Okta,Okta,security,,,,,SUCCESS,,Authentication of user via MFA,,Ragnarok Shadowblade,john.doe@example.com,8,,,,,Authentication of user via MFA,,3,,3
Okta,Okta,Okta,Okta,security,Telangana,,,CHROME,SUCCESS,Windows 10,Logon,,Crimson Tempest,anna.hall@custommail.io,8,User,Okta,192.0.2.6,/security/logs/intrusion-detection,Logon,,3,Astra Solarflare,3
Okta,Okta,Okta,Okta,security,Telangana,,DDS - Require MFA - All Zones,CHROME,ALLOW,Windows 10,Logon,Sign-on policy evaluation resulted in REQUIRE_FACTOR,,,8,,,203.0.113.8,/oauth2/v1/token,Logon,,3,,3
Okta,Okta,Okta,Okta,security,,,,,SUCCESS,,Authentication of user via MFA,,Maximus Stormbringer,alice.smith@example.org,8,,,,,Authentication of user via MFA,,3,,3
Okta,Okta,Okta,Okta,security,,,,,SUCCESS,,Authentication of user via MFA,,Venus Starlight,emily.white@dummyemail.biz,8,,,,,Authentication of user via MFA,,3,,3
Okta,Okta,Okta,Okta,security,,,,,SUCCESS,,Authentication of user via MFA,,Blaze Thunderstrike,chris.martin@example.com,8,,,,,Authentication of user via MFA,,3,,3
Okta,Okta,Okta,Okta,security,Tamil Nadu,,,CHROME,FAILURE,Android,Logon,INVALID_CREDENTIALS,Venus Starlight,mike.anderson@example.com,8,User,,172.16.0.9,/audit/logs/system,Logon,,4,,3
Okta,Okta,Okta,Okta,security,Arizona,,,CHROME,SUCCESS,Windows 10,Logon,,Xena Nebulosa,ryan.collins@fakemailbox.net,8,User,Okta,192.168.1.1,/audit/logs/network,Logon,,3,Seraphina Dragonheart,3
Okta,Okta,Okta,Okta,security,,,,,SUCCESS,,Authentication of user via MFA,,Zara Midnightshadow,kevin.green@placeholderemail.co,8,,,,,Authentication of user via MFA,,3,,3
Okta,Okta,Okta,Okta,security,,,,,SUCCESS,,A push was sent to a user for verification,,Astra Solarflare,laura.moore@sandboxmail.co,8,,,,,A push was sent to a user for verification,,3,,3
Okta,Okta,Okta,Okta,security,,,,,SUCCESS,,Verify user identity,,Astra Solarflare,emily.white@dummyemail.biz,8,,,,,Verify user identity,,3,,3
Okta,Okta,Okta,Okta,security,,,,,SUCCESS,,A push was sent to a user for verification,,Xena Nebulosa,emily.white@example.com,8,,,,,A push was sent to a user for verification,,3,,3
Okta,Okta,Okta,Okta,security,,,,,SUCCESS,,Verify user identity,,Valkyrie Firestorm,daniel.ward@virtualmail.io,8,,,,,Verify user identity,,3,,3
Okta,Okta,Okta,Okta,security,Illinois,,,CHROMIUM_EDGE,SUCCESS,Windows 10,Logon,,Astra Solarflare,laura.moore@sandboxmail.co,8,User,Datadog,192.0.2.5,/security/logs/intrusion-detection,Logon,,3,Zephyr Blaze,3
Okta,Okta,Okta,Okta,security,,,,,SUCCESS,,A push was sent to a user for verification,,Ignatius Inferno,mike.anderson@example.com,8,,,,,A push was sent to a user for verification,,3,,3
Okta,Okta,Okta,Okta,security,,,,,SUCCESS,,Authentication of user via MFA,,Orion Lightningstrike,anna.hall@example.com,8,,,,,Authentication of user via MFA,,3,,3
Okta,Okta,Okta,Okta,security,,,,,SUCCESS,,Verify user identity,,Zephyr Blaze,chris.martin@example.com,8,,,,,Verify user identity,,3,,3
Okta,Okta,Okta,Okta,security,New York,,,CHROME,SUCCESS,Windows 10,Logon,,Valkyrie Firestorm,olivia.perry@testinginbox.xyz,8,User,Google Workspace,172.16.0.9,/oauth2/v1/authorize,Logon,,3,Maximus Stormbringer,3
Okta,Okta,Okta,Okta,security,New York,,,CHROME,SUCCESS,Windows 10,Logon,,Astra Solarflare,john.doe@example.com,8,User,LogMeIn,203.0.113.8,/audit/logs/system,Logon,,3,Draven Nightshade,3
Okta,Okta,Okta,Okta,security,New York,,,CHROME,SUCCESS,Windows 10,Logon,,Orion Lightningstrike,mike.anderson@example.com,8,User,,172.16.0.4,/oauth2/v1/authorize,Logon,https://www.imaginariumlabs.io,3,,3
Okta,Okta,Okta,Okta,security,,,,,SUCCESS,,Verify user identity,,Astra Solarflare,laura.moore@sandboxmail.co,8,,,,,Verify user identity,,3,,3
Okta,Okta,Okta,Okta,security,,,,,SUCCESS,,Authentication of user via MFA,,Blaze Thunderstrike,lisa.brown@nonexistentmail.net,8,,,,,Authentication of user via MFA,,3,,3
Okta,Okta,Okta,Okta,security,,,,,SUCCESS,,Authentication of user via MFA,,Blaze Thunderstrike,john.doe@example.com,8,,,,,Authentication of user via MFA,,3,,3
Okta,Okta,Okta,Okta,security,Illinois,,,CHROME,SUCCESS,Windows 10,Logon,,Phoenix Emberstorm,anna.hall@custommail.io,8,User,Microsoft Azure,10.0.0.5,/audit/logs/network,Logon,,3,Celestia Thunderstorm,3
Okta,Okta,Okta,Okta,security,Illinois,,DDS - No MFA - On Prem,CHROME,ALLOW,Windows 10,Logon,Sign-on policy evaluation resulted in ALLOW,,,8,,,192.168.0.9,/oauth2/v1/token,Logon,,3,,3
Okta,Okta,Okta,Okta,security,West Bengal,,DDS - Require MFA - All Zones,CHROME,ALLOW,Windows 10,Logon,Sign-on policy evaluation resulted in REQUIRE_FACTOR,,,8,,,172.16.0.2,/security/logs/authentication,Logon,,3,,3
Okta,Okta,Okta,Okta,security,West Bengal,,,CHROME,SUCCESS,Windows 10,Logon,,Seraphina Dragonheart,anna.hall@custommail.io,8,User,Salesforce,192.168.1.1,/security/logs/authentication,Logon,,3,Luna Moonshadow,3
Okta,Okta,Okta,Okta,security,,,,,SUCCESS,,Authentication of user via MFA,,Zara Midnightshadow,alice.smith@example.com,8,,,,,Authentication of user via MFA,,3,,3
Okta,Okta,Okta,Okta,security,,,,,SUCCESS,,A push was sent to a user for verification,,Nebula Stardust,chris.martin@sampleco.co,8,,,,,A push was sent to a user for verification,,3,,3
Okta,Okta,Okta,Okta,security,,,,,SUCCESS,,A push was sent to a user for verification,,Xena Nebulosa,emily.white@dummyemail.biz,8,,,,,A push was sent to a user for verification,,3,,3
Okta,Okta,Okta,Okta,security,,,,,SUCCESS,,Verify user identity,,Seraphina Dragonheart,jason.carter@tryoutmail.org,8,,,,,Verify user identity,,3,,3
Okta,Okta,Okta,Okta,security,,,,,SUCCESS,,Verify user identity,,Venus Starlight,mike.anderson@mytestmail.org,8,,,,,Verify user identity,,3,,3
Okta,Okta,Okta,Okta,security,,,,,SUCCESS,,A push was sent to a user for verification,,Crimson Tempest,kevin.green@placeholderemail.co,8,,,,,A push was sent to a user for verification,,3,,3
Okta,Okta,Okta,Okta,security,Illinois,,,CHROME,SUCCESS,Windows 10,Logon,,Venus Starlight,brian.hughes@samplemailing.co,8,User,ZenDesk,172.16.0.3,/audit/logs/access,Logon,,3,Celestia Thunderstorm,3
Okta,Okta,Okta,Okta,security,Illinois,,,CHROME,SUCCESS,Windows 10,Logon,,Ragnarok Shadowblade,mike.anderson@example.com,8,User,,192.168.1.1,/oauth2/v1/introspect,Logon,https://www.intellisphere.smart,3,,3
Okta,Okta,Okta,Okta,security,,,,,SUCCESS,,Verify user identity,,Nova Frostbane,jason.carter@tryoutmail.org,8,,,,,Verify user identity,,3,,3
Okta,Okta,Okta,Okta,security,,,,,SUCCESS,,A push was sent to a user for verification,,Zephyr Blaze,bob.jones@example.com,8,,,,,A push was sent to a user for verification,,3,,3
Okta,Okta,Okta,Okta,security,Tamil Nadu,,,CHROMIUM_EDGE,SUCCESS,Windows 10,Logon,,Seraphina Dragonheart,melissa.kelly@dummyinbox.net,8,User,Datadog,10.0.0.3,/security/logs/authorization,Logon,,3,Nova Frostbane,3
Okta,Okta,Okta,Okta,security,Tamil Nadu,,DDS - Require MFA - All Zones,CHROMIUM_EDGE,ALLOW,Windows 10,Logon,Sign-on policy evaluation resulted in REQUIRE_FACTOR,,,8,,,198.51.100.4,/security/logs/authentication-failures,Logon,,3,,3
Okta,Okta,Okta,Okta,security,Maharashtra,,DDS - Require MFA - All Zones,IE11,ALLOW,Windows 10,Logon,Sign-on policy evaluation resulted in REQUIRE_FACTOR,,,8,,,8.8.8.8,/audit/logs/system,Logon,,3,,3
Okta,Okta,Okta,Okta,security,Maharashtra,,,IE11,SUCCESS,Windows 10,Logon,,Maximus Stormbringer,john.doe@example.com,8,User,ZenDesk,192.0.2.1,/oauth2/v1/authorize,Logon,,3,Nebula Stardust,3
Okta,Okta,Okta,Okta,security,West Bengal,,DDS - Require MFA - All Zones,CHROME,ALLOW,Windows 10,Logon,Sign-on policy evaluation resulted in REQUIRE_FACTOR,,,8,,,192.0.2.1,/security/logs/authorization,Logon,,3,,3
Okta,Okta,Okta,Okta,security,,,,,SUCCESS,,Verify user identity,,Blaze Thunderstrike,emily.white@dummyemail.biz,8,,,,,Verify user identity,,3,,3
Okta,Okta,Okta,Okta,security,Telangana,,DDS - Require MFA - All Zones,CHROME,ALLOW,Windows 10,Logon,Sign-on policy evaluation resulted in REQUIRE_FACTOR,,,8,,,192.0.2.5,/audit/logs/system,Logon,,3,,3
Okta,Okta,Okta,Okta,security,Telangana,,,CHROME,SUCCESS,Windows 10,Logon,,Valkyrie Firestorm,anna.hall@example.com,8,User,ServiceNow,8.8.8.8,/audit/logs/network,Logon,,3,Seraphina Dragonheart,3
Okta,Okta,Okta,Okta,security,,,,,SUCCESS,,A push was sent to a user for verification,,Blaze Thunderstrike,alice.smith@example.com,8,,,,,A push was sent to a user for verification,,3,,3
Okta,Okta,Okta,Okta,security,Rajasthan,,,CHROMIUM_EDGE,SUCCESS,Windows 10,Logon,,Ignatius Inferno,alice.smith@example.org,8,User,Stripe,198.51.100.9,/security/logs/authentication-failures,Logon,,3,Ignatius Inferno,3
Okta,Okta,Okta,Okta,security,Rajasthan,,DDS - Require MFA - All Zones,CHROMIUM_EDGE,ALLOW,Windows 10,Logon,Sign-on policy evaluation resulted in REQUIRE_FACTOR,,,8,,,192.0.2.4,/security/logs/authorization,Logon,,3,,3
Okta,Okta,Okta,Okta,security,,,,,SUCCESS,,Verify user identity,,Celestia Thunderstorm,jessica.clark@mockmailing.org,8,,,,,Verify user identity,,3,,3
Okta,Okta,Okta,Okta,security,,,,,SUCCESS,,Authentication of user via MFA,,Orion Lightningstrike,ryan.collins@fakemailbox.net,8,,,,,Authentication of user via MFA,,3,,3
Okta,Okta,Okta,Okta,security,,,,,SUCCESS,,Verify user identity,,Nebula Stardust,emma.jenkins@examplemail.biz,8,,,,,Verify user identity,,3,,3
Okta,Okta,Okta,Okta,security,New York,,,CHROME,SUCCESS,Windows 10,Logon,,Luna Moonshadow,jessica.clark@mockmailing.org,8,User,Dropbox,203.0.113.7,/oauth2/v1/token,Logon,,3,Crimson Tempest,3
Okta,Okta,Okta,Okta,security,Illinois,,,CHROME,SUCCESS,Windows 10,Logon,,Ignatius Inferno,jason.carter@tryoutmail.org,8,User,Stripe,172.16.0.2,/security/logs/authentication,Logon,,3,Nova Frostbane,3
Okta,Okta,Okta,Okta,security,California,,,CHROMIUM_EDGE,SUCCESS,Windows 10,Logon,,Blaze Thunderstrike,jessica.clark@mockmailing.org,8,User,Salesforce,198.51.100.7,/oauth2/v1/authorize,Logon,,3,Thunder Hammerstrike,3
Okta,Okta,Okta,Okta,security,Illinois,,,CHROME,SUCCESS,Windows 10,Logon,,Nova Frostbane,mark.miller@yourtestmail.biz,8,User,Salesforce,192.0.2.6,/oauth2/v1/token,Logon,,3,Ignatius Inferno,3
Okta,Okta,Okta,Okta,security,Illinois,,,CHROME,SUCCESS,Windows 10,Logon,,Nebula Stardust,bob.jones@fakecorp.net,8,User,SAP,10.0.0.4,/security/logs/intrusion-detection,Logon,,3,Ragnarok Shadowblade,3
Okta,Okta,Okta,Okta,security,,,,,SUCCESS,,A push was sent to a user for verification,,Seraphina Dragonheart,emily.white@example.com,8,,,,,A push was sent to a user for verification,,3,,3
Okta,Okta,Okta,Okta,security,Illinois,,DDS - No MFA - On Prem,CHROME,ALLOW,Windows 10,Logon,Sign-on policy evaluation resulted in ALLOW,,,8,,,203.0.113.3,/audit/logs/access,Logon,,3,,3
Okta,Okta,Okta,Okta,security,Telangana,,not on office network,CHROME,CHALLENGE,Windows 10,Logon,Sign-on policy evaluation resulted in CHALLENGE,,,8,,,198.51.100.3,/oauth2/v1/introspect,Logon,,3,,3
Okta,Okta,Okta,Okta,security,Telangana,,,CHROME,SUCCESS,Windows 10,Logon,,Luna Moonshadow,jason.carter@tryoutmail.org,8,User,,203.0.113.5,/oauth2/v1/introspect,Logon,https://www.ideapalooza.foundation,3,,3
Okta,Okta,Okta,Okta,security,,,,,SUCCESS,,Authentication of user via MFA,,Draven Nightshade,john.doe@example.com,8,,,,,Authentication of user via MFA,,3,,3
Okta,Okta,Okta,Okta,security,,,,,SUCCESS,,Authentication of user via MFA,,Venus Starlight,emma.jenkins@examplemail.biz,8,,,,,Authentication of user via MFA,,3,,3
Okta,Okta,Okta,Okta,security,,,,,SUCCESS,,Verify user identity,,Zephyr Blaze,mike.anderson@example.com,8,,,,,Verify user identity,,3,,3
Okta,Okta,Okta,Okta,security,,,,,SUCCESS,,Authentication of user via MFA,,Ragnarok Shadowblade,chris.martin@sampleco.co,8,,,,,Authentication of user via MFA,,3,,3
Okta,Okta,Okta,Okta,security,,,,,SUCCESS,,Authentication of user via MFA,,Draven Nightshade,lisa.brown@nonexistentmail.net,8,,,,,Authentication of user via MFA,,3,,3
Okta,Okta,Okta,Okta,security,,,,,SUCCESS,,Authentication of user via MFA,,Ragnarok Shadowblade,ryan.collins@fakemailbox.net,8,,,,,Authentication of user via MFA,,3,,3
Okta,Okta,Okta,Okta,security,Maharashtra,,,CHROME,SUCCESS,Windows 10,Logon,,Seraphina Dragonheart,sarah.wilson@testingmail.xyz,8,User,Box,127.0.0.1,/audit/logs/network,Logon,,3,Nova Frostbane,3
Okta,Okta,Okta,Okta,security,Maharashtra,,DDS - Require MFA - All Zones,CHROME,ALLOW,Windows 10,Logon,Sign-on policy evaluation resulted in REQUIRE_FACTOR,,,8,,,10.0.0.9,/security/logs/intrusion-detection,Logon,,3,,3
Okta,Okta,Okta,Okta,security,,,,,SUCCESS,,Verify user identity,,Nebula Stardust,mike.anderson@example.com,8,,,,,Verify user identity,,3,,3
Okta,Okta,Okta,Okta,security,Illinois,,DDS - Require MFA - All Zones,CHROME,ALLOW,Windows 10,Logon,Sign-on policy evaluation resulted in REQUIRE_FACTOR,,,8,,,172.16.0.4,/security/logs/authentication,Logon,,3,,3
Okta,Okta,Okta,Okta,security,Illinois,,DDS - Require MFA - On Prem,CHROMIUM_EDGE,ALLOW,Windows 10,Logon,Sign-on policy evaluation resulted in REQUIRE_FACTOR,,,8,,,172.16.0.5,/oauth2/v1/authorize,Logon,,3,,3
Okta,Okta,Okta,Okta,security,,,,,SUCCESS,,Verify user identity,,Crimson Tempest,alice.smith@example.org,8,,,,,Verify user identity,,3,,3
Okta,Okta,Okta,Okta,security,,,,,SUCCESS,,Verify user identity,,Crimson Tempest,olivia.perry@testinginbox.xyz,8,,,,,Verify user identity,,3,,3
Okta,Okta,Okta,Okta,security,,,,,SUCCESS,,Verify user identity,,Luna Moonshadow,john.doe@example.com,8,,,,,Verify user identity,,3,,3
Okta,Okta,Okta,Okta,security,,,,,SUCCESS,,Verify user identity,,Luna Moonshadow,bob.jones@fakecorp.net,8,,,,,Verify user identity,,3,,3
Okta,Okta,Okta,Okta,security,,,,,SUCCESS,,Authentication of user via MFA,,Zara Midnightshadow,lisa.brown@nonexistentmail.net,8,,,,,Authentication of user via MFA,,3,,3
Okta,Okta,Okta,Okta,security,Tamil Nadu,,DDS - Require MFA - All Zones,CHROME,ALLOW,Windows 10,Logon,Sign-on policy evaluation resulted in REQUIRE_FACTOR,,,8,,,192.168.1.1,/audit/logs/network,Logon,,3,,3
Okta,Okta,Okta,Okta,security,,,,,SUCCESS,,Verify user identity,,Ragnarok Shadowblade,ryan.collins@fakemailbox.net,8,,,,,Verify user identity,,3,,3
Okta,Okta,Okta,Okta,security,Ohio,,,UNKNOWN,SUCCESS,Unknown,Logon,,Draven Nightshade,brian.hughes@samplemailing.co,8,User,Atlassian,172.16.0.3,/audit/logs/network,Logon,,3,Maximus Stormbringer,3
Okta,Okta,Okta,Okta,security,,,,,SUCCESS,,Authentication of user via MFA,,Venus Starlight,jessica.clark@mockmailing.org,8,,,,,Authentication of user via MFA,,3,,3
Okta,Okta,Okta,Okta,security,Illinois,,,CHROME,SUCCESS,Mac OS X,Logon,,Valkyrie Firestorm,emily.white@example.com,8,User,Zoom,198.51.100.2,/oauth2/v1/token,Logon,,3,Draven Nightshade,3
Okta,Okta,Okta,Okta,security,Maharashtra,,,CHROME,SUCCESS,Windows 10,Logon,,Orion Lightningstrike,laura.moore@sandboxmail.co,8,User,Twilio,192.168.0.9,/security/logs/authentication-failures,Logon,,3,Nebula Stardust,3
Okta,Okta,Okta,Okta,security,Maharashtra,,DDS - Require MFA - All Zones,CHROME,ALLOW,Windows 10,Logon,Sign-on policy evaluation resulted in REQUIRE_FACTOR,,,8,,,172.16.0.8,/audit/logs/system,Logon,,3,,3
Okta,Okta,Okta,Okta,security,Maharashtra,a430cfd3-5a3b-4212-aa8d-c2ba1a62a04e,not on office network,CHROME,CHALLENGE,Windows 10,Logon,Sign-on policy evaluation resulted in CHALLENGE,,,8,,,198.51.100.6,/oauth2/v1/token,Logon,,3,,3
Okta,Okta,Okta,Okta,security,Maharashtra,,,CHROME,SUCCESS,Windows 10,Logon,,Phoenix Emberstorm,emily.white@example.com,8,User,,10.0.0.9,/audit/logs/system,Logon,https://www.quantalin.analytics,3,,3
Okta,Okta,Okta,Okta,security,,,,,SUCCESS,,Verify user identity,,Ignatius Inferno,lisa.brown@example.com,8,,,,,Verify user identity,,3,,3
Okta,Okta,Okta,Okta,security,,,,,SUCCESS,,Authentication of user via MFA,,Venus Starlight,laura.moore@sandboxmail.co,8,,,,,Authentication of user via MFA,,3,,3
Okta,Okta,Okta,Okta,security,West Bengal,,DDS - Require MFA - All Zones,CHROMIUM_EDGE,ALLOW,Windows 10,Logon,Sign-on policy evaluation resulted in REQUIRE_FACTOR,,,8,,,172.16.0.5,/oauth2/v1/authorize,Logon,,3,,3
Okta,Okta,Okta,Okta,security,West Bengal,,,CHROMIUM_EDGE,SUCCESS,Windows 10,Logon,,Luna Moonshadow,jessica.clark@mockmailing.org,8,User,Zoom,198.51.100.2,/oauth2/v1/token,Logon,,3,Blaze Thunderstrike,3
Okta,Okta,Okta,Okta,security,,,,,SUCCESS,,Verify user identity,,Venus Starlight,chris.martin@example.com,8,,,,,Verify user identity,,3,,3
Okta,Okta,Okta,Okta,security,,,,,SUCCESS,,A push was sent to a user for verification,,Nebula Stardust,lisa.brown@example.com,8,,,,,A push was sent to a user for verification,,3,,3
Okta,Okta,Okta,Okta,security,Telangana,,,CHROME,SUCCESS,Windows 10,Logon,,Seraphina Dragonheart,jessica.clark@mockmailing.org,8,User,Twilio,8.8.8.8,/security/logs/intrusion-detection,Logon,,3,Luna Moonshadow,3
